age,workclass,fnlwgt,education,marital-status,occupation,capital-gain,capital-loss,hours-per-week,race
33,6,15484,15,2,10,0,0,60,4
42,4,6804,14,2,10,0,0,55,4
53,1,10221,15,2,1,0,0,40,4
48,4,8626,11,2,14,0,0,53,4
59,4,1636,12,2,4,0,0,46,4
45,2,15800,15,2,11,0,0,40,4
34,4,6270,9,2,13,0,0,25,4
39,4,21670,9,2,12,0,0,51,4
37,5,10736,15,2,4,0,0,50,4
38,4,15843,11,2,3,0,0,40,4
51,4,6864,10,4,4,0,0,40,4
30,4,14852,15,2,1,0,0,20,4
50,4,15760,11,2,7,0,0,40,4
34,4,1274,9,4,4,0,0,50,4
32,4,20183,15,2,10,0,0,16,4
39,4,2280,11,2,1,0,0,40,4
25,6,6831,9,4,1,0,0,40,4
43,4,17615,10,2,10,0,49,50,4
37,4,9912,9,2,4,0,0,40,2
50,6,20037,10,2,10,0,0,60,4
44,4,2113,15,2,12,0,0,60,4
39,4,4589,14,2,4,110,0,46,4
46,4,20961,11,2,3,0,0,40,4
26,4,16409,15,2,1,0,0,37,4
51,6,4546,11,0,4,119,0,38,4
37,4,7147,9,2,4,0,0,50,4
41,4,7593,11,2,12,0,0,60,4
57,4,17094,11,2,12,0,0,50,4
49,4,16655,15,2,1,0,0,42,4
46,4,13383,12,2,4,0,0,55,4
61,4,10323,11,2,3,0,0,45,4
40,2,12225,7,2,4,0,0,40,4
42,4,4911,9,2,10,0,0,50,2
32,4,11478,9,2,10,110,0,36,4
44,2,3406,12,2,10,0,0,36,4
48,7,295,9,2,10,0,0,40,4
66,4,854,15,2,12,0,0,23,4
33,4,5982,9,4,12,0,0,47,4
35,4,19823,9,0,4,0,0,50,4
43,5,11953,14,2,10,0,52,60,4
27,4,13596,11,2,3,0,0,40,4
50,1,10008,11,2,1,0,0,40,4
32,4,18375,10,2,10,0,0,99,4
29,1,10406,11,2,13,0,0,40,4
37,4,12720,15,2,8,0,0,40,4
46,4,1724,15,2,13,93,0,40,4
63,6,17287,14,2,10,0,0,9,4
51,4,5910,12,2,4,0,0,47,4
35,4,5144,8,2,13,0,0,40,2
47,4,7530,14,2,4,119,0,50,2
30,4,8712,11,2,3,0,0,42,4
46,7,7484,10,2,10,0,0,40,4
45,7,7429,15,2,10,0,0,40,4
27,6,6882,9,2,4,0,0,60,4
56,5,5871,14,2,10,0,0,56,4
40,4,4273,15,2,12,0,0,52,4
45,2,15800,15,2,11,0,0,40,4
51,6,3129,9,2,4,0,0,20,4
34,4,18596,9,2,10,0,0,40,4
43,4,21447,11,2,3,0,0,40,4
35,2,18778,11,2,1,0,0,40,4
32,4,16641,9,2,10,0,0,20,2
41,4,14210,15,2,4,0,0,40,4
32,7,13047,9,2,4,0,0,55,4
43,5,17129,11,2,4,0,0,40,4
30,4,15606,9,2,12,0,0,40,4
43,4,6061,9,2,12,0,0,40,2
26,7,19097,11,2,11,0,0,40,4
38,4,690,11,2,4,110,0,40,4
53,2,5961,9,2,10,96,0,40,4
59,4,6497,9,2,4,0,0,50,4
38,4,7974,11,2,4,0,0,60,4
37,4,15990,7,2,3,0,0,50,4
42,6,692,9,2,5,0,0,62,4
52,1,14704,9,2,4,0,0,45,4
30,4,4838,7,2,1,0,0,39,2
46,4,12720,15,2,8,0,0,40,4
43,2,18999,9,2,4,0,0,46,4
38,4,11561,9,2,10,0,0,40,4
31,4,21248,11,2,12,0,0,40,2
32,1,52,11,2,1,0,0,41,2
26,4,20476,11,2,14,0,0,48,4
42,4,9752,9,2,13,0,0,41,4
45,4,15927,9,2,1,0,0,45,4
47,1,447,9,2,4,0,0,40,4
33,4,15954,9,2,10,0,0,99,4
48,5,12001,15,2,4,110,0,49,4
39,4,19000,9,4,10,0,0,40,4
35,4,5954,9,2,10,0,0,60,4
60,0,13367,11,2,0,0,0,2,4
43,4,19976,9,4,10,0,0,40,4
40,4,4960,14,2,10,0,0,50,4
38,4,1720,9,2,12,0,0,50,4
45,4,11371,11,2,1,0,0,40,4
58,4,7382,15,2,3,0,0,49,4
43,4,18729,9,2,13,0,0,47,4
52,1,9010,9,2,11,0,0,45,4
30,4,12896,11,2,3,0,0,47,4
42,7,16352,9,2,10,0,0,40,4
38,2,14822,12,2,10,0,0,48,4
45,4,7608,14,2,10,0,0,50,4
28,2,15020,15,2,11,0,0,40,4
42,6,16215,12,2,4,0,0,50,4
35,4,13934,9,2,10,0,0,40,4
35,4,12266,9,2,10,0,0,40,4
46,2,2520,15,2,11,0,0,70,4
44,4,4184,15,2,3,96,0,40,4
34,4,18698,11,2,14,0,0,40,4
37,4,1639,12,2,10,0,0,36,4
31,4,10363,15,2,3,0,0,40,4
54,5,9865,9,2,4,0,0,49,4
37,4,15035,11,2,3,0,0,48,4
55,4,6226,9,2,4,110,0,44,4
40,4,14988,15,2,3,0,0,45,4
38,4,19000,11,4,10,0,0,40,4
45,6,16009,14,2,10,115,0,36,4
27,4,6996,9,2,4,0,0,40,4
26,4,3327,9,4,10,0,0,63,4
54,4,2732,9,2,13,0,0,54,4
41,5,7280,9,2,4,0,0,48,4
31,4,3389,9,2,4,0,0,40,4
43,6,11303,11,2,4,0,0,39,4
42,4,1017,15,2,4,110,0,50,4
44,4,17147,9,2,10,0,0,53,4
43,4,16612,9,2,4,0,52,50,4
32,4,5185,15,2,4,0,0,40,4
55,4,10470,9,2,1,107,0,40,4
64,4,9354,11,2,4,0,0,39,4
39,2,14527,15,2,4,0,0,41,4
44,4,19266,9,2,4,0,49,50,4
36,4,20666,9,2,4,0,0,40,4
33,7,13706,12,2,10,0,0,50,4
36,4,2196,15,2,3,0,0,40,4
29,4,13312,8,2,7,0,0,47,4
56,4,4288,15,2,10,0,0,40,4
37,4,8358,9,2,10,0,0,50,4
30,4,6327,9,2,10,0,0,17,4
42,2,17124,9,2,10,0,0,45,2
26,4,8712,11,2,3,0,0,42,4
50,4,4094,12,2,4,119,0,59,4
65,4,12390,14,2,10,0,0,58,4
57,1,19724,15,2,1,0,0,40,4
37,4,14892,12,2,12,0,0,50,4
54,4,17730,15,2,14,0,0,44,4
50,5,21254,15,2,12,0,0,51,4
55,4,12421,11,2,4,0,0,51,4
52,4,1104,8,2,3,0,0,40,4
46,5,4140,9,2,12,0,0,50,4
44,4,3632,15,2,12,0,0,60,4
43,4,5133,10,2,10,0,0,54,4
55,5,16139,11,2,12,0,0,54,4
34,4,801,9,2,12,0,0,44,4
49,4,19713,8,2,12,0,0,40,4
40,4,13450,15,2,12,0,0,61,4
43,6,2077,9,2,12,0,0,40,4
57,4,19176,15,2,13,0,0,40,4
53,0,13318,11,2,0,0,0,40,4
37,4,13281,7,2,10,0,0,40,4
62,4,12558,9,2,12,0,0,18,4
39,4,4557,12,2,10,0,0,40,4
50,5,10123,14,2,10,0,0,36,4
52,4,19188,9,2,13,0,0,40,4
48,1,3422,9,2,4,0,0,58,2
42,4,18852,11,2,6,0,0,40,4
67,6,4217,11,2,12,0,0,10,4
47,4,8416,9,2,12,0,0,50,4
40,4,9334,14,2,10,110,0,55,4
60,4,10446,9,0,12,0,0,47,4
42,4,15645,15,2,10,0,0,40,4
54,5,4670,15,2,4,96,0,50,4
29,4,11658,9,4,10,0,0,43,4
53,4,3407,11,2,3,0,0,40,4
51,4,3469,11,2,1,0,0,40,2
59,7,9537,11,2,11,0,0,40,4
50,4,1198,15,2,3,0,0,46,4
53,4,10936,12,2,4,0,52,53,4
33,4,13817,9,2,12,0,0,45,4
49,4,10992,15,2,1,0,0,40,4
55,2,3936,12,2,1,0,0,40,4
25,4,14103,9,2,1,0,0,42,4
37,4,11394,11,2,8,0,0,40,4
44,4,19000,9,4,10,0,0,39,4
43,4,13450,9,4,10,0,0,40,4
40,4,9719,9,2,4,0,0,60,2
38,4,6585,9,2,4,0,0,40,4
52,4,9725,15,2,10,0,0,40,4
42,2,6120,9,2,10,0,0,40,4
74,6,15922,14,2,10,0,0,50,4
37,4,11478,9,2,10,110,0,40,4
48,4,10747,10,2,10,110,0,59,4
47,4,7464,11,2,14,0,0,50,4
52,7,8583,9,2,4,0,0,40,2
46,4,6940,12,2,4,0,0,56,4
31,4,10748,9,2,12,0,0,40,4
36,4,6005,11,2,3,0,0,50,4
52,1,6413,9,2,10,0,0,40,4
28,4,19970,9,2,4,0,0,40,4
52,2,5961,9,2,10,0,0,40,4
54,4,7505,11,2,7,0,0,40,4
35,4,3313,11,2,14,0,0,60,4
38,4,1720,9,2,12,0,0,51,4
39,4,12396,11,2,7,0,0,40,4
25,4,10337,9,4,1,0,0,40,4
31,4,6920,8,2,13,0,0,40,4
31,4,10886,9,2,10,0,0,34,4
42,4,11585,9,2,13,0,0,45,4
59,4,20838,9,2,6,0,0,40,4
35,4,16227,15,2,4,0,0,60,4
35,4,21762,15,2,1,0,0,40,4
33,4,13211,9,2,4,0,0,40,4
43,4,10509,9,2,7,0,0,40,4
47,1,3394,15,2,13,0,0,45,4
45,6,16215,11,2,5,0,0,42,4
36,6,4555,9,2,10,0,0,55,4
29,4,15020,14,2,10,0,0,48,4
39,5,7027,9,2,4,0,0,76,4
43,4,5689,9,4,12,0,0,50,4
49,5,5604,8,2,4,0,0,60,4
52,4,17094,11,2,3,0,0,50,4
59,2,15088,12,2,4,0,0,50,4
58,4,2597,11,2,4,0,0,40,4
61,4,18148,9,2,4,0,0,47,4
60,4,3794,10,2,10,0,0,59,4
28,4,17031,9,2,4,0,0,40,4
32,4,13886,11,2,3,81,0,45,4
34,4,7124,9,4,12,0,0,41,4
33,4,4023,9,4,12,0,0,50,4
44,4,10573,11,2,1,0,0,20,4
36,4,20236,11,2,14,0,0,40,4
54,1,681,11,2,1,0,0,40,4
29,4,20909,12,2,4,0,0,50,4
51,5,21254,15,2,12,0,0,50,4
40,4,13982,12,4,4,0,0,43,4
53,4,300,11,2,12,0,0,41,4
42,6,9447,15,2,3,0,0,55,4
41,4,327,9,2,4,0,0,48,2
70,4,8958,9,2,12,0,0,35,4
40,4,1778,8,2,3,0,0,42,4
27,4,2235,9,2,4,0,0,40,4
51,4,2053,11,2,6,0,0,40,4
49,4,19855,15,2,13,0,0,44,4
46,4,17955,9,2,4,0,0,50,4
42,4,10694,9,2,4,0,0,50,4
43,7,12871,12,2,10,0,0,46,2
53,4,10229,10,2,10,0,52,46,4
38,4,3332,12,2,4,0,0,57,4
32,4,20063,9,2,4,0,0,40,4
37,6,958,12,2,12,0,0,44,4
35,6,334,15,2,3,0,0,60,4
60,4,7409,15,2,13,0,0,17,4
33,4,7775,9,2,4,0,0,45,4
47,4,4770,15,2,3,96,0,40,4
60,4,18405,9,2,10,0,0,40,4
33,4,1414,11,2,12,93,0,47,4
43,4,200,9,2,4,110,0,41,2
32,4,8792,15,2,10,0,0,38,4
35,4,11266,14,2,10,0,0,55,4
40,7,4018,10,2,10,0,0,41,4
43,4,10948,11,2,3,0,0,40,4
40,1,10472,9,4,10,0,0,40,4
30,4,5268,12,2,4,0,0,45,4
48,4,1200,11,2,14,0,0,50,4
44,4,21701,9,2,4,0,0,40,4
52,4,9182,11,2,7,0,0,47,4
54,4,10810,11,2,7,0,0,40,4
54,4,19792,11,2,11,0,0,40,4
68,5,4345,9,2,4,0,0,40,4
40,4,20896,15,2,7,0,0,40,2
29,4,5394,11,2,4,0,0,40,4
53,5,16539,14,2,10,110,0,50,4
45,4,10057,11,2,7,0,0,40,4
37,4,4239,11,2,1,0,0,40,4
36,4,4846,7,2,10,0,0,48,4
42,4,7593,12,2,10,0,0,35,4
44,6,7609,11,2,10,0,49,41,4
40,6,7883,14,2,10,0,0,50,4
39,1,11769,11,2,3,0,0,40,4
43,4,8185,9,0,12,0,0,41,4
43,7,15644,9,2,10,0,0,38,4
38,2,1404,9,4,11,0,0,41,4
61,0,844,11,2,0,0,0,38,4
36,4,9449,7,2,3,0,0,51,4
47,4,13216,12,2,10,0,0,40,4
48,4,13043,12,2,12,0,0,40,4
37,2,3108,9,2,10,0,0,50,4
51,6,6568,14,2,10,119,0,45,4
30,6,19829,8,2,10,0,0,15,4
33,4,12700,9,2,12,0,0,60,4
51,4,4288,12,2,10,0,0,39,4
37,4,12813,8,2,3,0,0,40,4
46,4,17515,2,2,3,93,0,40,4
44,4,9963,9,2,4,0,0,40,4
45,2,14313,9,2,11,0,0,41,4
30,4,19014,9,2,4,0,0,40,4
40,7,19171,14,2,10,0,0,70,4
49,5,12597,9,2,4,0,0,50,4
50,4,16250,11,2,14,0,0,40,4
60,6,2061,15,2,12,0,0,59,4
48,5,7883,11,2,4,0,0,75,4
49,4,7043,11,2,7,0,0,40,4
45,4,13450,9,0,12,0,0,40,4
33,6,12789,9,2,3,0,0,71,4
57,4,21424,15,2,10,0,0,37,4
47,5,18845,14,2,10,119,0,50,4
39,4,5139,9,0,4,0,0,45,4
51,0,5910,15,2,0,0,0,57,4
33,7,12896,15,0,11,0,0,40,4
48,4,274,9,2,4,0,0,50,4
53,4,8924,11,2,11,0,0,40,4
46,4,5133,11,2,12,0,0,40,4
39,4,3210,9,2,4,0,0,50,4
36,4,15990,11,2,3,0,0,52,4
34,7,11337,11,2,3,0,0,40,4
30,4,16123,11,2,1,0,0,50,4
44,4,9846,9,2,7,0,0,40,4
38,4,15054,8,2,3,0,0,40,4
28,4,10206,9,4,4,0,0,47,4
58,4,8481,0,2,3,0,0,40,4
45,2,14637,12,2,10,96,0,55,4
26,4,5151,9,2,4,0,0,56,2
41,4,7974,11,2,14,0,0,60,4
37,5,10771,11,2,4,0,0,40,4
28,4,20753,8,2,3,0,0,40,4
34,4,7690,9,2,10,110,0,38,4
50,5,6729,11,2,4,110,0,40,4
61,4,6497,9,2,4,0,0,48,4
35,0,10014,15,2,0,0,0,40,4
43,5,6000,9,2,12,0,0,45,4
28,4,7277,9,4,4,0,0,50,4
33,4,10444,15,4,7,0,0,40,4
39,4,21670,11,2,4,0,0,40,4
37,4,3771,12,2,10,0,0,40,4
35,6,13342,14,2,10,0,0,50,4
55,4,17920,15,2,14,0,0,40,4
43,5,20035,9,2,4,0,0,41,4
32,4,15035,9,4,4,0,0,55,4
28,4,1274,9,4,4,0,0,48,4
55,4,15223,11,2,3,0,0,40,4
58,4,4873,9,2,6,0,0,40,4
30,7,16992,9,2,4,0,0,40,4
23,4,79,15,4,8,0,0,33,4
62,5,2804,11,2,3,0,0,40,4
39,4,5424,9,2,4,0,0,60,4
37,4,7311,11,2,7,0,0,60,4
55,1,6314,9,2,10,0,0,40,4
42,4,12836,9,2,10,0,0,60,4
35,4,8037,15,2,3,0,0,40,4
41,2,9010,9,2,11,0,0,40,4
45,4,18099,9,0,10,0,0,47,4
31,4,11010,11,2,3,0,0,40,4
39,4,20107,9,2,3,0,0,43,4
36,6,17105,14,2,10,0,0,40,4
38,4,1937,9,2,4,0,0,50,4
27,4,5116,9,2,10,0,0,40,4
39,4,20501,12,2,4,110,0,44,4
58,6,6344,15,2,5,0,0,99,4
51,5,2847,12,2,12,0,0,40,4
31,4,3284,9,2,10,0,0,33,4
47,4,3928,9,0,4,0,0,40,4
42,4,5253,8,2,1,93,0,50,4
53,4,9123,15,2,4,0,0,44,4
35,4,15956,8,2,13,0,0,40,2
41,4,6780,12,0,4,0,0,48,4
47,4,16471,9,2,4,0,0,58,4
39,5,19553,9,2,4,0,0,60,4
61,4,1342,11,2,14,0,0,40,4
46,7,1079,14,0,10,94,0,37,4
59,4,9129,11,2,12,0,0,40,4
41,4,18366,14,2,10,0,0,40,4
45,6,8226,7,4,5,0,0,45,4
35,4,15670,11,2,14,0,0,50,4
49,4,15458,7,2,4,0,0,45,4
44,4,10948,11,2,3,0,0,40,4
52,4,7020,12,2,10,0,0,40,4
35,4,17235,15,2,4,0,0,40,4
64,1,10177,15,2,10,0,0,40,4
43,4,18644,11,2,1,0,0,80,4
40,4,13342,15,2,10,0,0,40,4
36,4,10770,15,2,4,0,0,74,4
42,4,9401,9,2,4,0,0,40,4
39,5,9010,7,2,12,0,0,48,4
54,1,18154,9,2,10,0,0,40,4
28,4,932,9,2,4,0,0,60,2
43,4,274,9,2,4,0,0,50,4
56,4,1905,15,2,3,0,0,40,4
52,1,5149,15,2,1,0,0,46,4
52,4,7602,11,2,7,0,0,40,4
39,4,13737,11,2,7,0,0,40,4
41,4,17759,12,2,10,0,0,40,2
37,4,14772,8,2,7,0,0,41,2
55,2,14922,12,2,10,0,0,53,4
52,2,11404,12,2,4,0,0,42,4
36,4,19568,11,2,4,0,0,43,2
50,4,7006,9,2,4,0,0,40,4
57,4,19947,9,2,4,0,0,40,4
30,4,2791,11,2,12,0,0,40,4
30,4,20236,7,2,1,0,0,40,2
53,6,17046,10,2,12,0,0,40,4
25,4,11825,11,2,10,0,0,40,2
45,4,21257,8,2,3,0,0,40,4
41,6,855,9,2,5,0,0,70,4
56,4,12936,9,2,4,0,0,40,4
62,7,2321,15,2,3,0,0,40,1
49,4,5729,15,2,8,0,0,40,4
50,4,16597,15,2,4,119,0,50,4
26,4,16340,9,4,12,0,0,70,4
50,4,8270,12,2,10,0,0,50,4
45,4,12752,9,2,4,110,0,60,4
51,4,509,9,2,10,0,0,53,4
47,4,2365,11,2,12,0,0,44,4
60,4,4873,9,2,10,0,0,40,4
31,4,11878,15,2,4,0,0,40,4
42,4,14682,11,2,4,0,0,37,4
45,5,11982,14,2,10,110,0,42,4
34,6,12068,9,2,10,0,0,25,4
49,4,9573,11,2,1,0,0,40,4
29,4,8363,9,2,12,0,0,77,4
52,6,13883,11,2,4,0,0,46,4
29,4,4441,14,2,10,0,0,60,4
23,2,19482,15,2,11,0,0,40,4
31,5,13808,9,2,12,0,0,50,4
49,5,8283,14,2,10,0,0,60,4
68,6,9129,9,2,10,0,0,45,4
50,4,9845,15,2,3,0,0,40,4
49,4,3770,15,2,1,0,0,38,4
53,4,5182,15,2,1,0,0,40,4
43,4,12823,15,2,12,0,0,40,4
37,5,3663,9,2,4,0,0,80,4
60,4,6684,6,2,3,0,0,39,4
29,4,8862,9,4,4,0,0,45,4
48,4,11240,11,2,12,0,0,68,4
47,4,10832,12,2,10,0,0,40,4
46,1,18384,9,2,10,0,0,44,4
44,5,7690,9,2,10,110,0,42,4
48,4,4288,15,2,10,0,0,40,4
31,4,19701,15,2,4,110,0,60,4
47,4,11628,11,2,12,0,0,40,4
38,4,20596,9,2,12,0,0,52,4
37,4,10065,11,2,14,0,0,40,4
51,6,10216,9,2,4,0,0,40,4
25,7,15928,11,2,11,0,0,40,4
30,4,16055,9,2,10,0,0,15,4
35,4,15253,12,2,10,0,0,40,4
42,4,12177,11,2,4,0,0,40,4
66,4,3507,9,2,10,0,0,44,4
30,4,17516,9,2,8,93,0,49,4
29,2,13563,11,2,11,0,0,40,4
38,6,19994,5,2,3,0,48,40,4
30,5,6221,11,2,3,0,0,46,4
54,7,5703,8,2,10,0,0,40,4
43,4,12757,14,2,10,0,78,55,4
36,2,7643,15,2,11,0,0,40,4
46,4,17413,11,2,3,0,0,40,4
61,2,13093,9,2,10,0,0,40,4
56,6,11405,15,2,3,0,0,49,4
43,4,10281,9,2,4,96,0,60,4
38,4,17557,9,2,12,0,0,40,4
45,2,18644,15,2,11,0,0,74,4
27,4,11394,11,2,8,0,0,40,4
43,4,692,11,2,3,0,0,40,4
48,7,5815,15,2,11,0,0,40,4
28,4,8712,11,2,6,0,0,40,4
42,4,9882,5,2,14,0,0,81,4
32,4,6717,9,2,10,96,0,50,4
34,4,12713,15,2,3,93,0,40,4
58,4,7078,12,2,4,0,0,40,4
45,4,7509,9,2,4,93,0,50,4
32,4,10804,11,2,3,0,0,49,4
54,4,6759,9,2,4,0,0,40,4
57,5,5604,15,2,4,0,0,61,4
40,4,21023,11,2,3,0,0,40,4
37,4,18013,10,2,10,0,0,99,4
48,7,12787,15,2,11,0,0,40,4
33,4,2225,9,2,4,0,0,55,4
47,4,12955,15,0,3,0,0,40,2
46,4,21175,9,2,10,96,0,42,4
29,4,6370,9,4,10,0,0,60,4
36,4,9578,9,2,10,0,0,45,4
42,4,4273,12,2,4,110,0,50,2
45,4,2571,14,4,10,0,0,40,4
37,4,17011,9,2,4,81,0,40,4
44,5,19946,8,2,4,0,0,60,4
40,4,21441,9,2,4,0,0,64,4
56,4,20133,12,2,10,0,0,40,4
29,4,5224,10,4,10,0,0,60,4
45,4,14268,9,2,10,0,0,45,4
52,4,11937,11,2,12,0,0,40,4
41,7,4098,14,2,10,0,0,75,4
59,4,19418,11,2,4,0,0,20,4
48,4,6720,9,2,4,0,49,50,4
43,4,6858,11,2,4,0,0,38,4
41,4,8080,12,0,4,0,0,48,4
56,5,18402,9,2,4,0,78,50,4
34,1,20666,9,2,4,0,0,40,4
30,4,10329,11,2,3,0,46,40,2
37,4,14434,7,2,10,0,0,40,4
33,4,11083,12,2,4,0,0,49,4
48,1,1802,12,2,1,0,0,40,4
38,4,15091,9,2,1,0,0,40,4
38,4,20363,8,2,4,0,0,50,1
48,4,9417,15,2,12,0,0,40,4
41,4,21670,11,2,3,0,0,40,4
54,6,7505,9,2,12,0,0,55,4
57,4,9827,11,2,4,0,0,40,4
61,4,10727,0,2,14,0,0,40,4
36,4,19303,11,2,3,0,0,40,4
49,7,11461,9,2,4,0,0,41,4
41,4,17759,12,2,10,0,0,40,2
61,4,2364,9,2,10,0,0,54,4
42,4,15754,15,2,13,0,0,40,4
41,4,16663,15,2,3,0,0,48,4
45,4,17188,15,2,12,0,0,62,4
56,2,10876,12,0,10,0,0,37,4
45,7,10548,9,2,10,0,0,38,4
37,4,14894,11,2,3,0,0,50,4
60,4,5870,11,2,14,0,0,44,4
62,0,12908,9,2,0,0,0,30,4
46,6,5961,9,2,10,0,0,40,4
54,0,19063,11,2,0,0,0,40,4
46,4,245,11,2,4,0,0,49,4
35,1,20952,11,2,1,0,0,48,4
50,4,5910,12,2,4,0,0,46,4
43,4,12256,15,2,12,96,0,40,4
38,4,3847,9,2,10,0,0,50,4
55,4,19176,15,2,13,0,0,39,4
40,4,17483,11,2,3,0,0,40,4
56,4,11488,9,2,10,0,0,43,4
43,5,20258,9,2,4,0,0,45,4
40,4,19287,15,0,14,0,0,47,4
42,7,12823,12,2,10,0,0,39,4
40,4,4882,9,2,4,93,0,41,4
46,5,20656,9,2,12,0,0,69,4
44,4,9963,9,2,4,0,0,40,4
27,4,9329,15,2,4,96,0,46,4
47,6,16592,15,2,10,0,0,50,4
55,4,18558,12,2,12,0,0,50,4
38,5,21254,15,2,12,0,0,49,4
43,4,13342,8,2,12,0,0,40,4
32,4,19657,15,2,4,0,0,40,4
51,4,18152,11,2,3,0,0,55,4
40,4,9687,9,2,4,0,0,50,2
33,4,7322,14,2,10,0,0,50,4
43,1,19117,11,2,5,0,0,40,4
58,4,14842,9,2,10,96,0,40,4
33,5,2733,12,2,4,0,0,67,4
39,4,10717,9,2,4,0,0,50,4
52,4,2365,11,2,12,0,0,40,4
45,5,7763,9,0,12,0,0,60,4
29,1,1161,15,2,1,0,0,40,4
50,4,13383,12,2,4,0,0,50,4
49,6,1194,14,2,10,0,0,84,4
47,4,2468,15,2,4,0,0,40,4
33,4,14434,9,2,12,0,0,40,4
43,4,8185,9,2,12,0,0,40,1
45,4,2929,9,2,10,0,0,60,4
32,7,20898,9,2,11,0,0,41,4
51,4,17892,9,0,12,0,0,49,4
37,4,11571,8,2,4,0,0,50,4
48,1,6314,9,2,10,0,0,43,4
55,5,19483,10,2,10,119,0,69,4
40,4,12015,11,2,12,93,0,50,4
38,4,7322,9,2,4,0,0,40,4
57,4,6759,9,2,4,0,0,40,4
50,4,20179,11,2,14,0,0,40,4
36,4,12039,8,2,4,0,0,56,4
41,4,14434,11,2,12,0,0,60,4
64,4,14652,11,2,14,0,0,50,2
40,2,13939,15,2,11,0,0,67,4
36,6,7091,14,2,10,0,0,50,4
39,1,15407,15,0,1,0,0,40,4
61,4,17829,14,2,10,0,0,50,4
38,4,100,15,2,12,0,0,40,4
47,4,4507,14,2,10,119,0,49,4
49,4,15813,11,2,12,70,0,31,4
51,5,19631,15,2,4,0,0,40,4
59,4,12473,11,2,14,0,0,44,4
55,4,2336,12,2,12,0,0,55,4
54,4,19775,15,2,4,0,0,48,4
45,4,4684,15,2,1,0,0,40,4
37,4,11807,7,2,13,0,0,41,4
34,2,15906,15,2,4,0,0,40,4
53,4,4186,11,2,3,52,0,41,4
45,4,10992,15,2,1,0,0,45,4
40,4,11273,11,2,12,0,0,60,4
40,4,18014,9,2,4,0,0,40,4
25,4,13886,11,2,7,81,0,40,4
50,4,7913,9,2,10,0,52,40,4
37,4,11100,9,4,4,0,0,40,2
46,0,20060,9,2,0,0,0,39,4
51,1,1197,14,4,10,0,0,50,4
40,4,9623,9,0,4,0,0,55,4
26,5,7069,11,2,4,0,0,84,4
52,4,7602,11,2,7,0,0,40,4
61,0,2856,11,2,0,0,0,38,4
58,4,15312,9,0,1,0,0,40,4
65,4,3794,10,2,10,0,0,55,4
36,4,8080,15,2,3,0,0,50,4
37,4,4154,9,2,12,0,0,59,4
50,4,4288,12,2,10,0,0,40,4
29,4,4838,7,2,1,0,0,38,2
25,4,14497,8,2,12,0,0,41,4
45,4,1135,11,2,14,0,0,40,4
26,4,463,11,2,14,0,0,49,4
42,4,12256,15,2,10,0,0,40,4
40,4,21041,15,2,14,93,0,40,4
45,6,12793,15,2,3,0,0,41,2
51,6,13064,9,2,12,110,0,50,4
54,4,13183,11,2,3,0,0,40,4
39,4,9757,7,2,13,0,0,41,4
28,4,114,9,2,12,0,0,50,4
32,4,6394,9,2,4,93,0,45,4
35,6,13707,8,2,4,0,0,60,4
35,5,4846,15,2,12,0,0,50,4
37,4,3370,9,2,4,0,0,60,4
30,4,11745,15,2,14,0,0,47,4
33,4,4866,9,2,4,0,0,35,4
46,4,8637,9,2,4,0,0,40,4
71,0,12460,15,2,0,0,0,30,4
31,4,15368,11,2,7,0,0,39,4
31,1,16927,15,2,1,0,0,47,4
54,6,3928,12,2,10,0,52,40,4
61,0,9436,11,2,0,0,0,39,4
44,2,15787,12,2,10,0,0,36,4
61,4,8865,9,2,12,0,0,40,4
34,4,4515,11,2,10,0,0,45,2
39,4,10606,15,2,3,0,0,50,4
43,4,4084,12,2,4,0,0,50,4
37,4,10968,9,2,4,0,0,40,2
52,4,14109,15,2,3,0,0,40,4
42,4,19855,15,2,13,0,0,40,4
52,6,3521,11,2,5,0,0,58,4
52,4,5870,15,2,4,0,0,45,4
43,4,9986,11,2,1,0,0,49,2
50,6,4861,11,0,4,0,0,33,4
51,5,12376,15,2,4,0,0,46,4
43,4,2129,9,2,10,0,0,40,4
40,4,17385,14,2,10,0,0,80,2
47,4,3928,9,0,4,0,0,46,4
30,4,3327,9,4,10,0,0,70,4
53,4,529,12,2,4,0,52,40,4
47,5,5817,9,2,4,0,0,50,4
49,2,10059,8,2,3,0,0,40,4
32,4,9025,8,2,10,93,0,41,2
55,4,19176,15,2,13,0,0,40,4
38,4,690,15,2,12,0,0,40,4
32,4,2074,15,2,3,0,0,53,4
46,2,15039,15,2,11,0,0,70,4
43,4,8038,11,2,3,0,0,40,4
47,5,6525,9,2,4,0,0,50,4
35,6,13328,11,2,3,0,0,40,4
49,4,9504,12,2,12,0,0,40,4
49,2,6600,10,2,4,0,0,40,4
39,4,20481,9,2,10,0,0,40,4
33,2,21673,8,2,11,0,0,54,4
50,4,10832,7,2,4,0,0,44,4
32,4,11989,9,2,12,0,0,60,4
55,4,17671,11,2,4,0,0,40,4
36,4,11800,14,2,10,0,0,59,4
40,4,2938,15,2,12,0,0,50,4
44,2,4858,12,2,4,0,52,40,4
29,4,21848,14,4,10,0,0,60,4
49,4,7952,15,2,3,0,0,40,4
45,2,7280,12,2,10,0,0,49,4
45,1,20060,11,2,11,0,0,77,4
26,4,393,11,2,7,81,0,40,4
