age,workclass,education,occupation,hours-per-week,income
29,Private,5th-6th,Machine-op-inspct,40,0
23,Private,Bachelors,Exec-managerial,30,0
28,Private,Prof-school,Prof-specialty,99,0
24,Local-gov,HS-grad,Other-service,20,0
30,Private,HS-grad,Machine-op-inspct,48,0
60,Private,HS-grad,Craft-repair,40,0
21,Private,Assoc-voc,Machine-op-inspct,40,0
39,Private,HS-grad,Machine-op-inspct,48,0
20,Private,Some-college,Other-service,35,0
19,Private,HS-grad,Other-service,32,0
67,?,Doctorate,?,5,1
48,Private,HS-grad,Handlers-cleaners,48,0
17,Private,9th,Craft-repair,40,0
42,Private,HS-grad,Machine-op-inspct,40,1
47,Private,Assoc-acdm,Sales,50,0
34,Self-emp-inc,HS-grad,Craft-repair,78,0
28,Private,Some-college,Machine-op-inspct,25,0
26,Private,Bachelors,Machine-op-inspct,40,0
34,Private,Masters,Exec-managerial,40,0
60,State-gov,Doctorate,Prof-specialty,55,0
59,Private,Some-college,Exec-managerial,45,1
44,Private,Some-college,Adm-clerical,32,0
23,Private,Bachelors,Tech-support,40,0
51,?,5th-6th,?,8,0
25,Private,HS-grad,Other-service,40,0
36,Private,HS-grad,Transport-moving,45,1
53,Private,HS-grad,Transport-moving,40,0
32,Private,Assoc-acdm,Exec-managerial,50,1
30,Local-gov,HS-grad,Handlers-cleaners,25,0
67,Private,HS-grad,Priv-house-serv,20,0
22,Private,HS-grad,Handlers-cleaners,50,0
36,Self-emp-not-inc,11th,Transport-moving,40,0
54,Private,HS-grad,Craft-repair,45,0
23,?,HS-grad,?,20,0
43,Private,Some-college,Adm-clerical,35,0
36,Private,Assoc-acdm,Exec-managerial,50,1
32,State-gov,Bachelors,Craft-repair,52,0
74,Self-emp-not-inc,HS-grad,Farming-fishing,14,0
24,Private,Some-college,Craft-repair,40,0
24,Private,Bachelors,Sales,50,0
33,Private,Bachelors,Prof-specialty,40,0
17,?,11th,?,10,0
47,Private,7th-8th,Handlers-cleaners,40,0
50,Self-emp-not-inc,HS-grad,Exec-managerial,45,1
20,Self-emp-not-inc,Some-college,Machine-op-inspct,40,0
38,Private,HS-grad,Exec-managerial,55,1
50,Private,HS-grad,Machine-op-inspct,40,1
18,Private,11th,Sales,15,0
55,State-gov,Prof-school,Prof-specialty,40,1
35,Private,Bachelors,Tech-support,48,0
40,State-gov,Some-college,Adm-clerical,38,0
21,Private,Some-college,Other-service,30,0
63,Private,10th,Adm-clerical,45,0
60,Private,HS-grad,Machine-op-inspct,40,0
56,Self-emp-not-inc,Some-college,Prof-specialty,50,0
36,Private,Some-college,Adm-clerical,40,0
62,Private,Some-college,Adm-clerical,40,0
66,Local-gov,Doctorate,Prof-specialty,35,1
58,Self-emp-not-inc,Assoc-voc,Farming-fishing,65,0
49,Private,Bachelors,Sales,60,1
44,Private,Bachelors,Exec-managerial,40,1
63,Private,HS-grad,Craft-repair,40,0
36,Private,Some-college,Craft-repair,50,0
24,Private,Bachelors,Sales,40,0
20,Private,HS-grad,Sales,40,0
38,Self-emp-inc,Bachelors,Sales,40,0
21,Private,Some-college,Other-service,35,0
42,Private,Some-college,Machine-op-inspct,40,0
45,State-gov,Masters,Prof-specialty,35,0
32,Private,Bachelors,Exec-managerial,45,1
24,Private,Assoc-voc,Transport-moving,40,0
58,Private,HS-grad,Transport-moving,45,0
29,Private,HS-grad,Craft-repair,40,0
35,?,Assoc-acdm,?,16,0
43,Private,Bachelors,Prof-specialty,40,0
27,Self-emp-not-inc,HS-grad,Other-service,35,0
41,Private,Some-college,Farming-fishing,40,0
33,Local-gov,Masters,Prof-specialty,50,1
28,Private,Some-college,Machine-op-inspct,40,1
59,Private,HS-grad,Priv-house-serv,15,0
23,State-gov,HS-grad,Tech-support,48,0
36,Private,Bachelors,Prof-specialty,40,0
34,Private,10th,Other-service,35,0
50,Private,Assoc-voc,Other-service,40,0
31,Federal-gov,Assoc-acdm,Adm-clerical,40,0
38,Private,Some-college,Craft-repair,55,0
36,Private,Some-college,Craft-repair,40,1
35,Private,10th,Other-service,40,0
53,Private,1st-4th,Other-service,40,0
41,Self-emp-not-inc,Bachelors,Prof-specialty,50,0
34,Private,Bachelors,Sales,38,0
39,Private,12th,Other-service,48,0
40,Private,11th,Transport-moving,35,0
28,Private,HS-grad,Exec-managerial,40,0
39,Private,Some-college,Sales,60,0
19,Private,HS-grad,Handlers-cleaners,30,0
45,Private,Some-college,Prof-specialty,50,1
38,Private,Bachelors,Prof-specialty,40,1
22,Private,HS-grad,Other-service,48,0
18,Private,Some-college,Adm-clerical,25,0
29,Private,Bachelors,Craft-repair,50,1
47,Self-emp-inc,Some-college,Exec-managerial,40,0
27,Private,Assoc-acdm,Exec-managerial,40,0
43,Private,Assoc-acdm,Exec-managerial,40,0
32,Private,HS-grad,Machine-op-inspct,40,0
40,Private,Assoc-voc,Exec-managerial,50,1
24,Private,Assoc-voc,Adm-clerical,30,1
34,Private,HS-grad,Craft-repair,45,0
34,Private,Some-college,Exec-managerial,52,0
48,Local-gov,Bachelors,Adm-clerical,30,0
22,Private,12th,Other-service,35,0
26,Private,Some-college,Other-service,40,0
61,Private,12th,Prof-specialty,40,0
64,Private,Some-college,Exec-managerial,10,0
59,Self-emp-not-inc,5th-6th,Other-service,15,0
73,?,1st-4th,?,40,0
40,Private,Bachelors,Protective-serv,40,0
48,?,Some-college,?,20,0
20,State-gov,Some-college,Tech-support,40,0
79,Local-gov,Doctorate,Prof-specialty,40,0
26,Private,10th,Handlers-cleaners,30,0
33,Private,9th,Machine-op-inspct,50,0
53,Private,Bachelors,Exec-managerial,40,1
31,Private,Prof-school,Prof-specialty,25,1
45,Private,Some-college,Prof-specialty,40,1
20,?,Assoc-acdm,?,32,0
22,?,9th,?,30,0
29,Federal-gov,Bachelors,Prof-specialty,48,0
24,Federal-gov,Some-college,Armed-Forces,40,0
28,Local-gov,Bachelors,Prof-specialty,50,0
57,Local-gov,Masters,Exec-managerial,60,0
46,Private,Bachelors,Prof-specialty,50,0
38,Private,Masters,Prof-specialty,50,0
51,Local-gov,9th,Other-service,38,0
25,Private,Assoc-voc,Adm-clerical,40,0
39,Private,Assoc-voc,Craft-repair,50,1
44,Self-emp-not-inc,Some-college,Craft-repair,20,0
45,Private,Masters,Other-service,40,0
42,Private,Doctorate,Other-service,60,1
24,Private,HS-grad,Craft-repair,40,0
34,Private,11th,Farming-fishing,60,0
29,Local-gov,Some-college,Adm-clerical,40,0
53,Federal-gov,HS-grad,Adm-clerical,35,1
20,Private,HS-grad,Protective-serv,40,0
54,Private,HS-grad,Adm-clerical,40,0
33,Private,Some-college,Handlers-cleaners,40,0
27,Private,Some-college,Adm-clerical,40,0
21,Private,HS-grad,Machine-op-inspct,40,0
38,Private,10th,Craft-repair,40,0
41,Private,Some-college,Adm-clerical,40,0
22,Private,HS-grad,Machine-op-inspct,35,0
29,Self-emp-not-inc,HS-grad,Sales,35,0
32,Private,11th,Machine-op-inspct,40,0
31,Private,Bachelors,Adm-clerical,40,1
35,Private,HS-grad,Sales,45,0
37,Self-emp-inc,Some-college,Craft-repair,40,0
49,Federal-gov,Assoc-voc,Craft-repair,40,1
18,?,Some-college,?,40,0
50,Self-emp-not-inc,Some-college,Craft-repair,40,0
50,Private,Bachelors,Exec-managerial,55,1
21,Private,Some-college,Other-service,25,0
31,Private,7th-8th,Farming-fishing,60,0
42,Private,Bachelors,Exec-managerial,55,1
68,State-gov,Masters,Prof-specialty,42,1
31,Private,HS-grad,Exec-managerial,40,0
37,Private,Assoc-voc,Transport-moving,50,1
28,Private,HS-grad,Transport-moving,40,0
37,Private,HS-grad,Farming-fishing,40,0
31,Private,11th,Farming-fishing,55,0
41,Self-emp-not-inc,HS-grad,Farming-fishing,36,0
45,Private,Bachelors,Tech-support,40,0
46,Private,HS-grad,Sales,40,1
21,Private,Some-college,Adm-clerical,45,0
39,Private,HS-grad,Sales,50,0
41,Self-emp-not-inc,Masters,Exec-managerial,50,0
27,Private,HS-grad,Sales,40,0
26,Private,HS-grad,Craft-repair,40,0
40,Private,Bachelors,Tech-support,40,0
34,Federal-gov,HS-grad,Adm-clerical,40,0
50,Private,HS-grad,Machine-op-inspct,40,0
54,Private,Some-college,Machine-op-inspct,40,0
38,Self-emp-not-inc,Bachelors,Adm-clerical,28,1
23,Private,HS-grad,Transport-moving,40,0
41,Private,Some-college,Craft-repair,40,1
35,Self-emp-not-inc,HS-grad,Exec-managerial,50,0
41,State-gov,Assoc-voc,Prof-specialty,35,1
19,Private,Some-college,Exec-managerial,30,0
26,Private,HS-grad,Protective-serv,32,0
38,Private,HS-grad,Machine-op-inspct,40,0
28,Private,HS-grad,Other-service,40,0
59,State-gov,Some-college,Exec-managerial,40,0
32,Private,Bachelors,Exec-managerial,55,1
25,Private,Some-college,Other-service,25,0
18,State-gov,HS-grad,Sales,30,0
33,Private,Some-college,Craft-repair,58,0
42,Federal-gov,Assoc-acdm,Adm-clerical,40,0
36,Private,Some-college,Craft-repair,50,0
42,Local-gov,Bachelors,Prof-specialty,50,0
90,Private,Some-college,Other-service,10,0
18,Private,11th,Handlers-cleaners,12,0
40,Local-gov,Bachelors,Prof-specialty,50,1
34,Private,Bachelors,Prof-specialty,40,1
36,Self-emp-inc,Assoc-acdm,Exec-managerial,50,0
36,Private,HS-grad,Craft-repair,40,0
71,?,Some-college,?,40,1
26,State-gov,Assoc-voc,Exec-managerial,38,0
24,Private,Bachelors,Exec-managerial,40,0
40,Private,HS-grad,Craft-repair,40,0
26,Private,HS-grad,Sales,40,0
27,State-gov,Bachelors,Adm-clerical,40,0
54,Self-emp-not-inc,Assoc-voc,Tech-support,10,0
38,Private,Assoc-voc,Prof-specialty,50,0
55,Private,HS-grad,Craft-repair,40,0
49,Self-emp-inc,Masters,Exec-managerial,35,0
37,Private,Doctorate,Prof-specialty,35,0
49,Private,Assoc-voc,Other-service,20,0
27,Self-emp-not-inc,Some-college,Other-service,50,0
21,Private,Some-college,Other-service,30,0
26,Private,Some-college,Adm-clerical,15,0
26,State-gov,HS-grad,Protective-serv,40,1
41,Private,Bachelors,Prof-specialty,40,1
40,Federal-gov,HS-grad,Adm-clerical,22,0
30,Private,Bachelors,Sales,60,0
40,Private,HS-grad,Craft-repair,40,0
36,Private,HS-grad,Craft-repair,40,0
39,Private,Doctorate,Prof-specialty,50,1
30,Private,12th,Other-service,40,0
28,Federal-gov,Bachelors,Exec-managerial,40,1
47,Local-gov,HS-grad,Exec-managerial,40,1
39,Local-gov,Bachelors,Adm-clerical,35,0
47,Federal-gov,Bachelors,Craft-repair,40,0
19,Private,Some-college,Handlers-cleaners,10,0
47,Self-emp-inc,Assoc-acdm,Exec-managerial,67,0
47,Private,HS-grad,Craft-repair,40,1
49,Private,Bachelors,Tech-support,40,0
28,Self-emp-not-inc,HS-grad,Craft-repair,40,0
29,Self-emp-not-inc,HS-grad,Craft-repair,40,0
34,Local-gov,HS-grad,Protective-serv,40,0
43,Private,HS-grad,Machine-op-inspct,40,0
21,Private,HS-grad,Machine-op-inspct,35,0
59,Private,Bachelors,Exec-managerial,40,0
19,?,Some-college,?,20,0
33,Local-gov,HS-grad,Handlers-cleaners,40,0
22,Private,Assoc-acdm,Protective-serv,60,0
42,Private,Some-college,Machine-op-inspct,40,0
19,Private,HS-grad,Other-service,25,0
21,Private,Some-college,Other-service,30,0
45,Local-gov,Bachelors,Protective-serv,50,1
23,Private,HS-grad,Sales,25,0
53,Private,HS-grad,Sales,33,0
43,Private,HS-grad,Machine-op-inspct,48,0
33,Private,HS-grad,Transport-moving,40,0
27,Private,Bachelors,Prof-specialty,40,1
28,Federal-gov,HS-grad,Machine-op-inspct,48,0
37,Private,Some-college,Exec-managerial,55,0
47,Private,HS-grad,Machine-op-inspct,30,0
36,Private,HS-grad,Transport-moving,45,0
40,Private,Bachelors,Prof-specialty,40,0
21,Private,HS-grad,Other-service,22,0
29,Private,Bachelors,Prof-specialty,40,0
34,Private,HS-grad,Handlers-cleaners,40,0
41,Federal-gov,Bachelors,Prof-specialty,40,0
72,Private,Some-college,Adm-clerical,15,0
25,Private,HS-grad,Exec-managerial,37,0
29,Private,Bachelors,Exec-managerial,40,0
38,Private,Some-college,Exec-managerial,60,0
27,Private,Some-college,Adm-clerical,40,0
50,Private,HS-grad,Adm-clerical,45,1
35,Private,HS-grad,Adm-clerical,40,0
53,Private,HS-grad,Craft-repair,48,0
49,Private,HS-grad,Adm-clerical,16,0
31,Private,Bachelors,Prof-specialty,40,1
65,Private,HS-grad,Exec-managerial,50,0
36,Private,HS-grad,Handlers-cleaners,40,0
27,Private,Some-college,Other-service,37,0
24,Private,HS-grad,Other-service,40,0
41,Private,HS-grad,Machine-op-inspct,40,0
36,Private,11th,Craft-repair,40,0
43,Private,HS-grad,Machine-op-inspct,40,0
27,Private,Some-college,Tech-support,40,0
24,Private,HS-grad,Adm-clerical,37,0
18,Private,10th,Handlers-cleaners,40,0
18,Private,11th,Handlers-cleaners,40,0
27,Private,11th,Machine-op-inspct,42,0
19,Local-gov,HS-grad,Craft-repair,40,0
27,Private,HS-grad,Other-service,40,0
26,Private,Some-college,Adm-clerical,20,0
44,Private,HS-grad,Adm-clerical,40,0
36,Private,Bachelors,Craft-repair,60,0
20,Private,HS-grad,Machine-op-inspct,40,0
18,Private,11th,Other-service,16,0
39,Self-emp-not-inc,Bachelors,Sales,60,0
51,Local-gov,Masters,Prof-specialty,40,0
27,Private,Some-college,Craft-repair,45,0
37,Private,Bachelors,Prof-specialty,45,1
26,Local-gov,Bachelors,Protective-serv,40,0
41,Local-gov,Bachelors,Prof-specialty,35,0
29,Private,11th,Transport-moving,60,0
24,Private,Bachelors,Exec-managerial,40,0
42,Private,HS-grad,Craft-repair,50,0
54,Private,Masters,Prof-specialty,40,1
41,Private,HS-grad,Craft-repair,40,0
41,Private,HS-grad,Craft-repair,40,0
23,Private,Bachelors,Sales,50,0
58,Self-emp-inc,HS-grad,Exec-managerial,20,1
18,Private,11th,Other-service,20,0
44,Private,HS-grad,Handlers-cleaners,50,0
74,Private,Prof-school,Adm-clerical,20,0
38,Private,Masters,Prof-specialty,50,0
22,Private,5th-6th,Craft-repair,40,0
40,Private,Some-college,Adm-clerical,40,1
48,Private,Some-college,Craft-repair,40,1
50,Private,Bachelors,Exec-managerial,40,1
47,Private,12th,Handlers-cleaners,40,0
38,Private,Assoc-voc,Tech-support,40,1
21,Private,Some-college,Sales,40,0
55,Self-emp-not-inc,HS-grad,Sales,35,0
22,State-gov,Some-college,Prof-specialty,16,0
40,Private,Some-college,Adm-clerical,35,1
55,Private,10th,Other-service,40,0
44,State-gov,Bachelors,Adm-clerical,46,1
41,Private,HS-grad,Machine-op-inspct,40,0
64,Self-emp-not-inc,Prof-school,Prof-specialty,9,1
17,?,11th,?,18,0
41,Private,Some-college,Tech-support,40,0
28,Private,HS-grad,Exec-managerial,45,0
19,Private,HS-grad,Other-service,40,0
32,Private,HS-grad,Machine-op-inspct,40,0
56,Self-emp-not-inc,Some-college,Exec-managerial,50,1
26,Self-emp-inc,Some-college,Sales,32,0
24,Private,Some-college,Craft-repair,45,0
25,Private,Some-college,Craft-repair,55,0
20,Private,Assoc-voc,Other-service,30,0
46,Private,Assoc-acdm,Adm-clerical,56,0
41,Private,Some-college,Sales,48,0
62,?,Bachelors,?,5,0
42,Self-emp-not-inc,Assoc-acdm,Craft-repair,35,0
28,Private,HS-grad,Exec-managerial,70,0
42,Self-emp-not-inc,HS-grad,Sales,60,0
26,Private,Some-college,Transport-moving,55,1
30,Private,Some-college,Adm-clerical,30,0
46,Private,HS-grad,Adm-clerical,40,0
43,Local-gov,Some-college,Adm-clerical,40,1
51,Private,Bachelors,Prof-specialty,40,0
45,Local-gov,Masters,Prof-specialty,50,1
32,Private,Bachelors,Exec-managerial,45,0
53,Self-emp-not-inc,Masters,Exec-managerial,35,0
39,Private,Bachelors,Exec-managerial,45,0
23,Private,HS-grad,Adm-clerical,40,0
48,Self-emp-not-inc,Bachelors,Prof-specialty,20,1
18,Private,12th,Other-service,20,0
57,Private,Masters,Prof-specialty,40,0
49,Private,Bachelors,Machine-op-inspct,48,0
43,Private,Masters,Exec-managerial,50,0
43,State-gov,HS-grad,Prof-specialty,40,0
90,Self-emp-not-inc,Prof-school,Prof-specialty,60,0
55,Self-emp-not-inc,HS-grad,Craft-repair,40,0
20,Private,Some-college,Handlers-cleaners,20,0
59,Private,11th,Transport-moving,40,0
56,Private,Some-college,Transport-moving,40,0
49,Self-emp-not-inc,HS-grad,Farming-fishing,98,0
20,Private,HS-grad,Other-service,50,0
37,Private,Bachelors,Prof-specialty,45,1
61,Self-emp-not-inc,Doctorate,Prof-specialty,40,1
46,Self-emp-not-inc,10th,Exec-managerial,15,0
57,Private,Some-college,Craft-repair,42,0
19,Private,Some-college,Exec-managerial,20,0
31,Self-emp-not-inc,HS-grad,Craft-repair,45,0
30,Private,Some-college,Tech-support,14,0
51,Self-emp-not-inc,Bachelors,Exec-managerial,25,0
42,Private,Assoc-acdm,Craft-repair,40,0
35,Private,Assoc-voc,Craft-repair,50,0
39,Private,Bachelors,Prof-specialty,43,0
30,Private,Some-college,Craft-repair,40,0
23,Private,Some-college,Other-service,44,0
25,Private,Some-college,Adm-clerical,40,0
55,Self-emp-not-inc,Assoc-voc,Other-service,42,0
47,Federal-gov,Some-college,Craft-repair,40,0
18,Private,10th,Sales,40,0
58,Self-emp-not-inc,Doctorate,Prof-specialty,16,0
33,Private,HS-grad,Adm-clerical,52,0
46,Self-emp-not-inc,Some-college,Sales,45,0
67,?,HS-grad,?,20,0
52,Private,Bachelors,Craft-repair,40,0
30,Private,Some-college,Prof-specialty,40,0
44,Private,Some-college,Adm-clerical,38,0
52,Self-emp-inc,Bachelors,Sales,50,1
58,Private,HS-grad,Other-service,40,0
20,Private,HS-grad,Adm-clerical,30,0
48,Private,Masters,Exec-managerial,40,0
30,Private,12th,Sales,40,0
51,Federal-gov,Some-college,Prof-specialty,40,0
66,?,HS-grad,?,20,0
40,Private,HS-grad,Transport-moving,40,0
19,Private,Some-college,Sales,30,0
42,Self-emp-not-inc,Prof-school,Prof-specialty,50,1
35,Self-emp-not-inc,HS-grad,Craft-repair,40,1
61,Private,11th,Other-service,36,0
31,State-gov,Masters,Prof-specialty,40,0
60,Self-emp-inc,Prof-school,Prof-specialty,80,1
33,Private,HS-grad,Machine-op-inspct,40,0
28,Local-gov,Prof-school,Prof-specialty,40,0
51,Private,HS-grad,Prof-specialty,40,0
55,Local-gov,7th-8th,Other-service,40,0
67,Private,HS-grad,Sales,40,1
20,?,Some-college,?,30,0
32,Local-gov,Bachelors,Adm-clerical,40,0
55,Local-gov,Masters,Exec-managerial,50,0
20,Private,HS-grad,Other-service,20,0
20,Private,HS-grad,Other-service,25,0
37,Self-emp-inc,Some-college,Transport-moving,50,0
56,State-gov,Doctorate,Transport-moving,56,0
66,Private,11th,Other-service,40,0
41,Private,Bachelors,Tech-support,40,0
27,Private,Some-college,Machine-op-inspct,40,0
32,Private,Some-college,Machine-op-inspct,40,0
38,Private,Bachelors,Adm-clerical,50,0
42,Private,HS-grad,Exec-managerial,40,0
30,Private,Assoc-voc,Exec-managerial,52,0
23,Private,Some-college,Adm-clerical,20,0
30,Private,HS-grad,Transport-moving,40,0
53,Private,Some-college,Exec-managerial,55,0
38,Private,Bachelors,Prof-specialty,50,1
33,Private,HS-grad,Sales,45,0
28,Private,HS-grad,Adm-clerical,40,0
47,Private,HS-grad,Transport-moving,40,0
61,Private,5th-6th,Machine-op-inspct,37,0
24,Private,HS-grad,Sales,40,0
49,Private,HS-grad,Prof-specialty,40,0
30,Private,Bachelors,Exec-managerial,40,1
29,State-gov,Masters,Tech-support,50,0
24,Private,Some-college,Adm-clerical,40,0
48,Private,Some-college,Sales,40,1
61,Private,Assoc-acdm,Machine-op-inspct,40,0
40,Private,HS-grad,Exec-managerial,40,0
60,State-gov,Bachelors,Prof-specialty,40,0
42,Private,Masters,Exec-managerial,40,1
20,Private,11th,Sales,32,0
46,Private,HS-grad,Transport-moving,40,0
46,Private,Some-college,Adm-clerical,60,0
22,?,Some-college,?,40,0
27,Private,Bachelors,Exec-managerial,40,1
48,Private,5th-6th,Priv-house-serv,35,0
36,Private,HS-grad,Craft-repair,40,0
38,Private,HS-grad,Machine-op-inspct,40,0
30,Local-gov,Bachelors,Prof-specialty,40,1
29,Private,Bachelors,Prof-specialty,40,0
59,Private,HS-grad,Other-service,45,0
39,Private,HS-grad,Sales,36,0
21,Private,Some-college,Other-service,40,0
59,Private,HS-grad,Transport-moving,45,0
43,Private,Assoc-acdm,Adm-clerical,38,0
32,Private,Bachelors,Sales,40,0
63,Self-emp-inc,Masters,Prof-specialty,70,1
54,Private,Bachelors,Craft-repair,40,0
30,Private,HS-grad,Transport-moving,55,0
42,Federal-gov,HS-grad,Transport-moving,40,0
31,Private,HS-grad,Machine-op-inspct,40,0
19,Private,HS-grad,Sales,35,0
55,Private,HS-grad,Adm-clerical,40,0
36,Private,Some-college,Adm-clerical,40,0
31,Self-emp-not-inc,HS-grad,Craft-repair,60,0
42,Private,Bachelors,Sales,40,0
31,Local-gov,Bachelors,Prof-specialty,40,0
34,Private,Some-college,Craft-repair,40,0
39,State-gov,Bachelors,Prof-specialty,40,0
47,Private,Some-college,Exec-managerial,40,1
37,Private,HS-grad,Craft-repair,40,0
51,Private,Some-college,Adm-clerical,38,0
66,Private,HS-grad,Sales,40,0
48,Private,Bachelors,Exec-managerial,55,0
30,Private,HS-grad,Other-service,40,0
54,Private,HS-grad,Machine-op-inspct,40,1
70,Local-gov,Masters,Prof-specialty,50,1
33,Private,HS-grad,Adm-clerical,32,0
44,Private,HS-grad,Adm-clerical,40,0
45,State-gov,Masters,Exec-managerial,45,0
34,Private,Assoc-voc,Craft-repair,50,0
48,Local-gov,Some-college,Prof-specialty,40,0
29,Private,Assoc-acdm,Sales,60,0
59,Private,HS-grad,Transport-moving,40,0
34,State-gov,Masters,Prof-specialty,40,0
23,Private,10th,Handlers-cleaners,10,0
41,Private,Bachelors,Adm-clerical,40,0
48,Private,Masters,Prof-specialty,55,0
37,Local-gov,HS-grad,Craft-repair,40,0
47,Local-gov,Masters,Exec-managerial,50,1
26,Private,11th,Handlers-cleaners,40,0
52,Private,11th,Priv-house-serv,18,0
45,State-gov,Assoc-voc,Prof-specialty,40,0
43,Private,Bachelors,Adm-clerical,40,0
38,Private,Some-college,Craft-repair,40,0
58,Private,5th-6th,Machine-op-inspct,40,0
23,Private,11th,Other-service,40,0
37,Private,9th,Craft-repair,40,0
20,Self-emp-not-inc,Some-college,Prof-specialty,10,0
26,Private,HS-grad,Other-service,35,0
37,Self-emp-not-inc,HS-grad,Farming-fishing,85,0
51,?,HS-grad,?,20,1
40,Private,Bachelors,Exec-managerial,40,0
28,Private,HS-grad,Adm-clerical,40,0
26,Private,Some-college,Craft-repair,37,0
61,Private,Bachelors,Exec-managerial,50,0
19,Private,10th,Other-service,20,0
40,?,Assoc-acdm,?,40,0
20,?,Some-college,?,20,0
19,Private,Some-college,Sales,15,0
36,Local-gov,Bachelors,Prof-specialty,40,0
27,Private,Bachelors,Prof-specialty,45,0
41,Private,Some-college,Exec-managerial,99,0
35,Local-gov,Assoc-acdm,Protective-serv,52,0
19,Private,11th,Other-service,40,0
